text,category,sentiment,rawsentenceIdx
보통 이 튿날 채크아웃하고는 그냥 나가는데 브런치까지 챙겨줬다 정말 호캉스 뭔지 고객들에게 편히 쉬는 게 뭔지 느끼게 해준 숙소이다,체크,1,593
이런 거 확인도 안하고 룸 배정을 할 수 있는지 너무 의 문입니다,체크,0,595
룸 체인지를 해준다고 하는데 그런 거 상당히 귀찬아하는 성격이라 그냥 있긴 했지만 이런 기본이 안 되어 있다는 게 이해가 안 가는 점이기도 해요,체크,0,595
이그제큐티브 라운지가 기대보다 별로였고 이그제큐티브 층에서 체크인했는데 씨가 실수도 많이 하고 불친절했음,체크,0,598
베드 추가하니 방은 비좁고 3명 인원 예약 했는데 물과 슬리퍼 등은 전화를 해야 1명분은 가져다 주고 특급호텔이란 이름이 무색하게 서비스가 별로입니다,체크,0,600
맛있던 던 베이커리는 한 번만 제공되고 맛이 없는 그저 그런 베이커리류만 반복적으로 나와 솔직히 좀 짜증 났네요,체크,0,600
유일한 단점이 있다면 주차장이 호텔에서 멀고 찾아가기 힘든 거 빼면 다 좋았습니다,체크,0,603
우선 단점은 동대문 셔틀버스는 어디서 타는지 애매한 설명으로 사용하기 불편한 것 같습니다,체크,0,608
일요일이지만 로비는 사람이 북적 북적 객실 깔끔하고 체크인 서비스 좋았습니다,체크,1,608
짐 편하게 가져가려고 캐리어 가져왔는데 캐리어 끌고 온 손님은 주차장에서 따로 차를 세워서 호텔까지 올라갈 수 있게 해 주더라구요,체크,1,611
10월에 머뭄 이때도 야외에서 수영하시는 분이 있긴 했어요,체크,0,611
발렛을 안하면 주차타워에 주차해야 하는데 주차타워에서 호텔까지 야외로 조금 걸어야 합니다,체크,0,614
추워서 온도를 올렸는데 그래도 너무 추워서 카운터에 문의했으나 방에서 컨트롤이 잘 안 된다고 했음,체크,0,621
다만 두개 룸 중 한룸은 체크인하고 들어가서 짐풀다 보니 침대 옆에 사용한 치실 저희 꺼 아니고 어 메니티에 있는 이 떨어져 있더라구요,체크,0,629
짐 다시 챙겨서 룸 옮기기 귀찮아서 사용하긴 했는데 나름 대한민국에서는 꽤 고급 호텔인 만큼 이런 부분은 좀 신경 써주셨으면 합니다,체크,0,629
신라호텔 예전부터 가보고 싶었는데 심 심해서 호텔 서치하다가 가격 싸게 구해서 호캉스하게 됐는데 사람들이 신라신라 하는 이유가 있더라고요 ㅎㅎ 첨에 주차할 때부터 넘 친절하게 입구까지 차로 픽업해 주셔서 감사했고 그 유명한 로비에 샹들리에도 너무 예뻤고 ㅎㅎ 방도 깔끔하고 좋았어요,체크,1,631
특히 조식당에서 근무하시던 이 효진님 친절하게 안내 및 유아 동반 이용에 불편함이 없는지 계속 살펴주셔서 감사드립니다,체크,1,632
아기와 함께 가기 좋았어요,체크,1,636
아기 때문에 편의점 나갈 일이 있었는데 저희 상황 보고 태워다 주시고 왜 신라호텔만 고집하는 지 몸이 불편해지니 알겠어요,체크,0,636
다만 체크인을 늦게 해서 아기 침대를 대 여 못했다는 점이 많이 아쉬웠어요,체크,1,636
4인 가족 디럭스룸 헐리우드 베드로 변경해달라고 신청해서 방문하였고 모든 시스템 위치 서비스 친절 등 다 완벽했어요,체크,1,640
우선 훔 지정 잘못해줘서 엘레베이터에서 땀 삐질 흘렸구요,체크,0,644
체크인 해주시는 분이 미숙하신 건지 체크인 진행만 30분이 걸리고 룸 위생상태도 별로였습니다,체크,0,645
특가로 싸게 가서 그런 것도 있지만 체크인 하는 순간부터 마지막까지 완벽했습니다,체크,1,663
사람이 좀 많다는 거,체크,0,663
코로나로 스파 이용 불가가 아쉬웠으나 다른 시설들은 너무 좋았습니다,체크,0,665
코로나로 인하여 외부 수영장을 비롯한 일부 시설이 운영이 중단되었음 ㅠ ㅠ,체크,0,667
3명 예약과 베드 추가를 했으나 베드는 준비되어 있었으나 어 메니티가 2명으로 셋팅되어 있어 전화 후 3명으로 셋팅 받아 아쉬웠습니다,체크,0,668
최고의 서비스 청결 이그제큐티브 룸에 포함된 4번의 라운지 이용 혜택 모든 서비스 및 안내의 신속처리 코로나 시국에 맞는 철저한 관리 4 레스토랑 가격대가 너무 높습니다,체크,1,670
14분을 대기했어요,체크,0,671
하지만 룸 서비스만 가능하다고 한다,체크,0,672
그래도 카카오톡으로 도착하면 알림이 와서 내부에 있다가 나갈 수 있어서 좀 보완되는 거 같아요,체크,0,675
코로나로 인해 불안감도 있었지만 출입부터 철저하게 관리되어 안심할 수 있었습니다,체크,1,678
퇴실 일 룸 서비스 조식이 밀려 레이트 체크아웃을 제공해주신 점 감사합니다,체크,1,678
룸 서비스를 비대면으로 요청할 수 있는데 메뉴에 따라 비대면이 안 되는 경우가 있는 것 같습니다,체크,0,682
비대면 요청 드렸을 때 미리 알려주시면 좋을 것 같습니다,체크,0,682
개선점 없음,체크,0,689
수영장 위치안내가 헷갈림,체크,0,692
여러 시설들이 점검 중이어 아쉬웠습니다,체크,0,698
1 실내 수영장과 어반 아일랜드가 연결되어 있는데 들어 가려면 나갔다,체크,0,699
들어와야 하는 것이 불편했어요,체크,0,699
어반 아일랜드 입장권이 있는 숙박객에 대한 별도의 입장권을 줘서 실 내 수영장과 야외 수영장을 같이 출입할 수 있게 해주면 좋을 것 같아요,체크,0,699
보통 헬스장이나 실 내 수영장 이 용하면 샤워하게 되는데 1회 정도는 무료로 사우나 이용할 수 있었으면 좋겠습니다,체크,0,699
코로나 19 때문에 호캉로 4일 동안 묷는 기간이 좀 길었는지 같은 음식이 반복되어 좀 지루했습니다,체크,0,700
셔틀버스 이용에 대한 사 전 안내가 부족하다,체크,0,701
호텔 주차장이 조금 아쉬워요,체크,0,702
대여 가능한 물품이 사전에 주문을 할 수 있게 안내문이 있으면 좋을 것 같습니다,체크,0,707
추가로 취향에 맞는 8가지 이상의 베개를 고를 수 있어요,체크,1,708
실내 수영장은 날씨가 좋은 날 에 개방하여 야외 수영장 같은 느낌을 받을 수 있어요,체크,1,708
실내 사우나와는 별도로 실내 수영장에 온탕과 사우나가 별도로 마련되어 있어 좋아요,체크,1,708
숙박하는 동안 장맛비가 거의 매일 내렸는데 비오는 날 수영장에서 연결된 야외 자쿠지와 사우나가 정말 좋았고 특히 비가 멎었을 때 수영장 개폐식 대형 천장과 벽면을 개방하니까 마치 야외 수영장인 것 같고 게 다가 남산타워 뷰도 너무나 좋았어요,체크,1,709
23층에서는 체크인 시간이 오래 걸렸습니다,체크,0,709
실내 수영장 사우나 시설을 횟수 제한 없이 이용할 수 있는 점이 좋았다,체크,1,711
역시 신라는 직원 분들의 서비스가 숙박료의 반 이상을 차지 하는 것 같습니다,체크,1,713
빨리 코로나 끝나서 라운지 시간 정상 운영되면 좋겠어 요,체크,0,713
별로 필요는 없지만 사용하라고 해놓고 없으니까요,체크,0,713
편하게 쉬러 가려고 복장을 편하게 입고 간 건데 이 부분에서 차별한다는 기분이 들었고 실제로 다른 투숙객보다 먼저 도착했음에도 제일 늦게 방 안내를 받아 이 부분은 룸에 있던 노트에 적어 컴플레인 하였음,체크,0,714
조식존나 맛잇음 발렛파킹에 대한 사전 안내가 충분치 않았다는 생각입니다,체크,0,722
그저 서비스가 좋다고 생각했는데 ㅠ 체크아웃 시 발렛 비용이 한 대에 25000 원 추가된다는 안내를 받고 다소 당황했습니다ㅠ,체크,0,722
공사 중이어서 이동이 조금 불편했습니다,체크,0,731
고층의 남산뷰 객실을 배정 받아서 밤낮으로 좋은 경치를 볼 수 있어서 힐링된 숙박이었습니다,체크,1,733
2박3일 동안 알차고 좋은 시간이였습니다,체크,1,735
객실 업그레이드도 해주셨고 발렛 안 맡겼는데 주차장 점검 때문이 시라고 나가 실 때 차 찾아 주심요,체크,1,744
원하는 장소에 파킹하고 원하는 시점에 차량 이용이 용이 하면 좋겠습니다,체크,0,745
천갈이가 필요해 보였어요,체크,0,747
마지막으 로 호텔에 잠옷이 없습니다,체크,0,747
요청 품목과 저희 짐 풀어도 공간 여유 있었어요,체크,1,749
원래 이렇게 웨이팅 할 만큼 사람이 많은지는 모르겠으나 목요일에 가 실 분들은 참고하세요,체크,0,749
아쉬운 점이 있다면 커텐 한쪽 고리가 빠져 있어서 약간 당황 조식 먹을 때 만두 먹으려고 갔다가 만두가 없어서 당황 한 거 빼곤 대부분 만족스러웠네요,체크,0,750
주차장이 너무 멀어 걸어 올라오다가 숨 넘어 가는 줄 알았어요,체크,0,753
여러 호텔 이용해 보았으나 이렇게 불편했던 적은 처음이었습니다,체크,0,753
서비스 요청 시 신속하게 처리해주고 더 필요하신 거 없는지 추가문의까지 완벽했어요,체크,1,754
다 만 아쉬운 점은 수영장이 공사 중이라서 야외를 이용하지 못한다는 점 그 부분 빼고 너무 만족스러웠습니다,체크,0,754
크리스마스 극성수기라 발렛 늦게 나오는 거 이해할 수 있지만 1시간 동안 기다리게 해놓고 응대가 많이 미흡했습니다,체크,0,761
조식을 한 참동안 줄 서서 대기해야 했는데 장소 확대 등 개선 필요,체크,0,762
평일이라 가능했겠지만 생일이라고 말씀드리니 초콜릿도 주시고 방도 업그레이드 해주시더라구요,체크,1,764
역시는 역시 다 수영을 좋아하는데 수영장 물이 염소 소독물이라 피부에 강하게 자극이 와서 붉게 달아올랐습니다,체크,0,765
첫날 저녁 23층 한 식당에 갔는데 만석이라 함 1층 커피숍에 갔는데도 만석이라고 입장 거절 당함 아마도 복장 불량 솔직하게 말해주면 갈아입고 다시 갔을 걸,체크,0,766
1층은 빈 자리가 보였는데도 몹시 자존심이 상함,체크,0,766
그 외에 필요한 기 본 어 매니티들이 잘 갖춰져 있어서 불편함은 못 느 꼇습니다,체크,0,773
수영장이 너무 이른 시간에 닫는다,체크,0,775
타 객실에서 아침에 베이스키타를 몇 시간이고 치는데 잠을 못 잣네요,체크,0,777
깨끗 수영장과 탈의 실이 협소한 것은 괜찮으나 유일하게 수영장 직원만이 불친절하고 일을 못해서 본인도 정확하지 않은 정보를 전하며 헛걸음하고 횡설수설 하셔서 아쉬웠습니다,체크,0,786
수영장 빼고는,체크,0,797
행사 때문이었는지 택시 이 용이 불편했다,체크,0,801
좀 캐쥬얼하게 입고 갔더니 가드 분이 절 훑어보시고 불렀는데 대답도 안 하시더라구 요 매우 불쾌하였음,체크,0,803
그래도 전체적으로 편하게 쉬었기 때문에 해프닝으로 넘어갔지 다른 고객들한테는 그러지 말기를,체크,0,803
객실 손님 하테 주차료 받는 것은 그러네요,체크,0,807
그리고 야외자쿠지와 실 내 수영장 정말 실망했어요,체크,0,810
사람 많고 좁고 그냥 일반 룸 선택하세요,체크,0,810
셔틀 버스를 타고 내리는 순간 직원이 먼저 캐리어를 받아서 객실 확인 후 짐을 올져주시고 체크인 룸 서비스 사우나 헬스장 체크아웃 뭐 하나 빠질 게 없네요,체크,1,812
한 글 이름을 영어 표기로 적었는데,체크,0,813
사람마다 약간 표현 차이가 있어,체크,0,813
미리 확인하고 영문 표기해주셨더라면 더 즐거웠을 듯,체크,0,813
편안한 잠자리 두루 마리 휴지가 자꾸 빠짐 라운지에 직원 지정 좌석에만 앉아야 함,체크,0,817
당신이 상상하고 생각하는 것 보다 좋습니다,체크,1,819
전자기기 관련의 편리함,체크,1,829
흡연 장소 너무 멀고 외부와의 단절,체크,0,829
주말이어서 그런지 조식 시간에 대기가 좀 아쉬움,체크,0,832
인기 많은 호텔이라 어쩔 수 없겠지만 체크인 할 때와 조식 먹을 때 놀이동산처럼 줄 서 있는 게 답답했어요,체크,0,839
개인적으로 어 반보다 실내 수영장이 훨씬 훨씬 좋습니다,체크,0,840
주말엔 넘 사람이 많아 시끄럽고 복잡함,체크,0,841
아기가 있었는데 아기에게도 잘 대해 주시고 챙겨주신 점이 좋았구요,체크,1,842
식사 마치고 나오는 순간에도 웃으며 배웅 해주셔서 감사했습니다ㅎㅎㅎ 둘이 갔는데 가 치솔 빼고는 1인분만 준비됨,체크,1,842
특별한 아쉬웠던 내용은 없습니다,체크,0,844
어반 아일랜드는 미리 예약하는 줄 몰라서 밤 늦게 들어갈 수 있었는데 부킹닷컴에서 예매할 때 그런 내용 고지 못 받았는데 아쉽네요,체크,0,846
8월 만 그런 건지 모르겠지만 어반 아일랜드 이용료는 별도네요,체크,0,846
성인 1인 10만원 예약할 때 참고하세요,체크,0,846
체크인 체크아웃 등 직원분들은 친절함 한두 푼도 아니고 70만원이 가까운 금액을 내고 서비스를 이용하기 위해 숙박을 한 것인데 욕조에 물 받으니 기름 둥둥 떠다니고 어 메니티는 뒤죽박죽으로 놓아져 있고 칫솔도 하나뿐이였음,체크,0,847
스위트룸에 4명 입실 가능한데 침대가 퀸 사이즈 같았는데 하나뿐이라는 게 참 아쉽습니다 가격도 솔직히 착한 가격은 아닌데 침대가 하나라는 게 제일 단점인 거 같아 요 엑스트라 침대 추가해도 별로라는 후기들을 많이 봐서 추가 안하게 되더라구요,체크,0,848
