0,1,2
116,0,어반 아일랜드 포함인지 아닌지 써 있지도 않으니
116,15,야외 수영장 가 실뷴들은 전화라 두 해보시 구 확인하시구 구매하세용
117,12,룸 컨디션은 말할 것 없고 업그레이드도 받고 정말 만족스럽습니다
118,1,특별한 날 또 묵고 싶어요
119,7,청결 서비스 모두 뛰어납니다
120,5,친구들과 호캉스하려고 예약했는데 서비스도 그렇고 전부 만족스러웠어요
121,1,서울에서 그냥 호텔에서 하루 쉬려고 갔다
121,15,수영장에 자쿠지 풀이 너무 좋았네요
121,2,사람도 없었구요
121,15,헬스장도 최고였고 직원들도 친절 한 편 내년에도 그냥 쉬러 가려고요
121,2,체크아웃 부탁했는데 다른 호텔처럼 재촉하지 않으시고 너무 편하게 쉬다가 왔습니다
122,1,특급호텔이니 가격이 만만치 않다는 것은 당연하지만 제 값을 하는 호텔입니다
122,14,룸 서비스 조식 부대시설 직원 친절도 모두 만족
123,7,깨끗하고 친절하고 아주 편하게 하루 묵 고 갑니다
124,9,끝내 주는 전망 끝내주는 룸 시설 좋습니다
124,13,하지만 주변에 이용할 만한 것들이 부족해서 다소 편의성은 떨어집니다
124,12,호텔 내에 시설은 비싸서 이용하기 부담스럽 구요
125,5,출장 때문에 일주일에 한 번씩 이용하고 있어요
125,2,언제나 늘 기분 좋아지는 곳입니다
127,12,부담스럽지 않게
128,14,역시나 특 1급 호텔답게 직원 분들 서비스가 최고 그리고 객실 시설 어메니티 굿굿 또 가고 싶어요
129,1,모든 면에서 완벽했다 가히 국내 최고의 호텔이라 꼽힐만 하다
130,12,사우나 시설도 너무 좋았습니다
131,5,여자 세 명 투숙했습니다
131,0,프로모션으로 엑베 무료에 이그제큐티브 라운지까지 무료로 하루 세 끼 식사 해결 다 하고 완전 만족스럽게 지 내다 왔습니다
132,5,너무 좋은 휴식이었어요
133,7,어떤 호텔보다 서비스 및 청결도가 매우 좋았고 침구가 폭신해서 숙면할 수 있었습니다
134,12,가격값을 합니다
134,15,수영장 이용도 할 수 있고 매우 좋습니다
135,12,부대시설은 이용하지 못했고 잠만 잤지만 침대의 컨디션이 좋았습니다
135,2,잘 자고 체크아웃했습니다
136,0,최고의 서비스 및 부대시설 다만 조식 메뉴가 조금 적은 느낌 스프 종류를 추가해 주셨으면 함
137,1,호텔리어 분께서 1층 로비에서 일행 7명 사진 찍어주셨는데 구도와 비율 사진 장인이셨음
138,5,출장 때 가끔 투숙합니다
138,1,서비스가 정말 맘에 들어 요 친철하지만 부담스럽지 않아서 편안하고 좋습니다
139,12,국내외 40여 곳 숙소를 다녀 봤지만 신라는 3 안에 들 정도로 만족스러웠네요
139,9,잔잔하면서 빈틈없는 서비스 정갈한 음식 빠져나오기 싫을 정도의 포근한 침구에 뜻밖의 업그레이드 기회로 사춘기 진행 중인 까칠한 울 딸에게 더 멋진 엄마가 됐네요
139,5,3월 전후로 재 방문 예정입니다
140,0,시설도 좋고 라운지 음식 진짜 잘 나옵니다
140,3,주차장이 멀다는 단점 빼곤 다 좋아요
140,12,사우나도 좋고 대 만족 다시 갑니다
141,15,야외로 연결된 자쿠지가 너무 좋았고 조식은 정말 최고 수준
142,5,재방문의사만 빵 ㅎㅎ
143,14,신라는 서비스 참 좋은 거 같아 요 제주도도 그렇지만 서울도 참 좋아요
143,14,친절하지만 절 부담스럽지 않은 서비스가 사람을 편하게 해주는 느낌이거든요
144,13,출장 때문에 머무르게 되는데 위치가 참 좋은 거 같아요
145,5,결혼 일주년에도 묵었었는데 2주년에도 이그제큐티브로 예약했습니다
145,5,작년에도 친절한 기 억 때문에 예약했는데 올해도 변함없이 서비스와 음식 맛이 좋아요
145,15,3주년에도 이용할게요
146,1,모든 게 완벽한 호텔 입니다
146,12,다만 가격이 비싸지만 아고다에서 할인 받아 잘 이용했습니다
147,5,당일 예약 후 투숙했는데 늘 최적의 컨디션을 유지하는 호텔이었다
147,14,직원의 뻣뻣한 태도에 좀 당황해서 별 뺐음
148,5,결혼식 참석차 신라 에 체류했는데 아주 좋았다
148,1,뷰도 좋고 조용하고 아주 격이 있는 좋은 호텔이였음
149,2,토요일 투숙이라 그런지 체크인 할 때까지 30분 정도 기다렸습니다
149,14,직원들은 친절했구요
149,9,룸 컨디션도 좋고 남산타워 뷰도 좋았어요
152,2,룸 업그레이드 해주어서 넓은 방에서 아주 잘 지내고 왔습니다
152,7,매우 깨끗하고 쾌적한 방이었고 뷰도 남산뷰로 좋았습니다
152,6,침대는 역시 깨끗했구요
153,15,어린애들 대리고 갈 만한 여름 수영장으로 좋음
153,12,가격이 비싼 게 흠이지만 시설이 좋고 물이 깨끗함
153,15,레스토랑 부대시설 다 좋음
154,13,남산 및 동국대랑 가깝고 셔틀버스가 있어서 교통비도 절약 할 수 있었고 에프터눈 티가 만족스러웠습니다
154,14,직원들도 친절하고 난방도 따뜻하게 잘 되서 만족스럽습니다
155,15,이그제큐티브 라운지 이용 너무 완벽해요
156,0,음식 맛이 훌륭 이그제큐트브 라운지 이용 시 음식이 훌륭합니다
156,15,수영장은 겨울 시즌이었지만 이용객이 많아 한적하지 않았습니다
157,1,품격 있는 호텔에서 편안하게 휴식을 취했습니다
158,12,만족하며 숙박하였네요
159,1,항상 믿음을 져버리지 않는 신라가 고맙습니다
160,14,야경도 좋고 침구도 좋고 직원들도 모두 친절
161,5,아기와 함께 오랜만에 방문한 신라호텔 역시나 시설은 좋고 분위기도 좋았습니다
161,9,하지만 객실에 이 전 숙박의 잔재가 남아 있더군요
161,2,풍선 잔여물들 체크아웃 시 말씀 드리려고 했으나 깜빡했네요
162,9,명성에 걸 맞는 호텔 서비스 음식 교통 모든 게 부족할 것 없이 너무나 맘에 드는 호텔 아쉬운 점은 호텔 셔틀 운행 간격이 다소 길고 블라인드나 서랍 내부 옷장 내부 등 눈에 띄지 않는 부분의 청소 상태가 미흡 먼지 등 호텔 입구까지 걸어 다니기는 다소 불편
163,13,워낙 유명하니
163,12,서비스도 좋고 룸 컨디션도 좋았습니다
163,2,예약이 많아 얼리 체크인은 불가했네요
165,1,지나치게 분주하지 않아 좋았고 이렇게 배터지게 해주는 호텔도 처음이었던 듯 한 번 즘 묵어보기에 더할 나위 없이 좋았다
166,12,대체적으로 만족합니다
166,15,위치도 나름 만족하고 셔틀버스가 있어서 동대문이나 명동 나갈 때 따로 교통비도 안 들고 헬스장 및 수영장도 만족스럽습니다
166,5,다음에는 여름에 방문해보고 싶습니다
167,14,객실 상태도 좋았고 직원 분들도 친절했고 너무 좋았습니다
168,14,직원들이 안내를 제대로 안 해줘서 주차하는데 고생을 좀 했습니다 고급 호텔이라는 생각을 가졌었는데 그 이미지에 걸 맞는 서비스는 못되는 것 같음
169,0,늘 그렇듯 조식이 맛있었고 자쿠지가 좋았습니다
170,13,도심 숲 교통
172,1,직원들 서비스 호텔 시설의 고급화 편리한 교통
173,14,직원 분들이 친절하고 식음료 업장에서 들이 격식 있고 발레파킹이 편하다
174,0,룸 컨디션 식사 서비스
175,12,서비스 시설 접근성
176,12,위생 상태 시설 위치
177,7,동대문시장과 가깝고 깨끗하고 교툥편리
179,5,하루 숙박했는데 너무 좋았어요
179,1,결혼식이 있었는지 엄청 붐볐지만 호텔 직원분들이 잘 해주셔서 크게 문제 될 것도 없었고 객실이야 워낙 고급스럽고 깨끗해서 만족했습니다
179,5,기회가 된다면 또 숙박하고 싶네요
180,4,벽에 치약이 고대로 묻어 있더라구 요 귀찮아서 바꿔달라 하진 않았지만 신경 좀 쓰셔야 할 듯여
181,3,발렛파킹이 유료인 줄 몰랐음 1박에 2 5만원이라니 ㅠ ㅠ
182,14,가격 만큼이나 직원들의 서비스 정신이 장난 이님 진짜 신라 호텔 직원들 친절 짱이예요
183,10,히터도 빠방하게 나와서 따뜻햇 구요
183,6,아기랑 17갤 갓어요
183,14,잇는 동안 살뜰하게 서비스해줘서 공주 대법 받고 온 기분이예요
183,5,시 부모님도 같이 갓어요
184,14,시설도 좋았고 직원분들이 친절하고 좋았습니다
185,5,호캉스를 즐기러 처음 이용해 봤는데 정말 좋네요
186,0,이그제큐티브 그랜드룸을 이용했습니다 라운지 서비스는 여 타 호텔 중에 가장 알찬 구성입니다
186,1,국내 등 여타 호텔보다 음식이 맛있습니다
186,10,객실이 건조하므로 가습기를 요청하시면 더 편히 지내실 수 있을 것 같습니다
187,1,최고의 호텔입니다
188,9,숙소도 진짜 깔끔하고 뷰도 이 쁘고 여행의 재미 중 큰 요소를 차지했습니다
189,2,말이 필요 없네요
190,14,서비스 친절함
190,14,시설 룸 업그레이드 등 등 어떤 것 하나 빠짐없이 완벽해서 감동받고 왔습니다
191,14,방 청소 상태도 양호했고 직원 분들도 친절했습니다
191,15,실내 수영장도 괜찮았는데 샤워실 부스가 2개 밖에 없고 좁아서 좀 불편했어요
191,12,전반적으로 다 좋았으나 1박 치고는 가격이 좀 비싼 편이었습니다
192,14,호텔의 직원들은 매우 친절하여 지 내는 데 불편함이 없었다
192,9,다만 방안에 있는 커피 컵 주변에 사람 털이 떨어져 있어서 컵 사용하기 전에 컵을 다시 씻고 사용한 점이 불편하였다
192,8,앞으로 컵 관리에 더 신경 써주기를 바란다
193,0,식재료의 신선함과 라운지의 여 유로움이 인상적입니다
195,0,최고였지만 조식은 좀 실망
197,12,모든 게 만족스러워요
197,12,직원들이 친절하고 뷰도 좋고 방도 깔끔하고 조식도 맛있고 주위에 산책하기에도 시설이 잘 되어 있어서 가족들이랑 사진도 찍고 행복했어요
197,5,다음에도 가고 싶네요
197,12,모든 게 만족스러웠어요
198,1,오래된 호텔이라 시설은 그다지 감동스럽지 못해요
198,1,하지만 직원들의 서비스는 최근 이용 한 특급호텔 중 최고였어요
198,1,다시 지내 고 싶은 호텔입니다
199,5,36개월 아가랑 같이 숙박했는데 너무 편안하게 쉬다가 왔어요
199,12,룸 컨디션도 그렇고 ㅎㅎ 다시 또 가고 싶네요ㅎ
200,14,깔끔한 시설 친절한 직원 정말 한번은 꼭 가봐야 합니다
200,5,다음에 또 가고 싶은 마음이 절로 납니다
201,2,세심한 서비스 프론트 통화 시 예약자 명 응답 예약자 명 웰컴 안내문 등 다른 호텔에서 보지 못 했던 세심한 서비스
202,12,신라는 이름값은 하죠
203,5,9개월 아기 엄마입니다
203,9,아기 데리고 2박 있는 동안 불편함
203,2,이유식 데우는 거 요청하면 룸 서비스처럼 가져다 주시고 아기 위주로 생각해주는 게 보여서 너무 감동받았어요
203,12,다른 거비스나 객실 컨디션 레스토랑 부대시설은 당연히 말할 것도 없이 최고구요
203,15,서울 갈 때마다 신라호텔 이용할 꺼에용
204,5,1주년 기념으로 남친이랑 호캉스 갔다
204,12,저렴한 가격으로 최고의 기념일을 보내고 왔어요
205,12,너무 편하고 만족스럽게 쉬었습니다
206,9,단점은 일단 없습니다
206,0,아침 조식이 생각 만큼 맛이 뛰어나 않고 평균 장점은 정말 많지만 친절 쾌적 위치 등 등 저녁 수영장이 너무 좋었어요
206,16,전면 유리에 윗 유리에 거울 같이 하 아 다시 갈 거예요
207,12,만족스러운 숙박이었습니다
208,12,신라호텔에서 만든 비즈니스호텔이니 서비스도 좋고 위치도 좋은 편이고 만족할 만한 호텔
210,5,생일 기념으로 다녀왔는데 정말 즐거웠습니다
210,14,직원 분들의 서비스도 좋았고 좋은 추억 만들었습니다
211,1,위치 굳 서비스 굳 음식 굳 가격에 걸 맞는 호텔
212,14,직원 분들이 친절하고 깔끔하고 좋았습니다
212,16,단지 세면대 물이 잘 안 내려가고 조식도 그냥 저냥 이였어요
212,0,서울 신라보다 제주 신라호텔 조식이 좀 더 나은 듯 합니다
213,14,룸 업글도 해주시고 친절하셨어요
214,12,룸 컨디션은 최고구요
214,16,욕조도 넓어서 아주 편하게 반신욕을 즐겼습니다
214,1,파크뷰 조식은 국내에서 머물렀던 5 성 이상 호텔 중에서도 단 연 최고 조식이 중요한 분께는 무조건 신라호텔 추천합니다
215,2,서울에서 기 분낼 때 항상 찾게 되는 곳 ㅎㅎ이그제큐티브 룸 아니었더니 체크인 대기가 너무 많아서 별은 4개요
216,12,보통 숙소는 2번 3번 갈수록 실망하는 점들이 생기는데 신라호텔은 갈 때마다 침구 서비스 항상 만족스러워요
218,0,국내 최고 호텔 조식 메뉴에 한 식 대표 메뉴 등이 빠져 있어서 조금 아쉬움이 있었음
219,14,직원 분들 너무 친절하고 항상 웃으면서 응대해줬어요
219,9,사진도 먼저 찍어 드릴까요
219,12,물어보시고 ㅠㅠ 돈이 부담되지만 또 가 고 싶을 정도에요
220,1,약간의 낡음을 감수하고도 충분하고 세심한 서비스와 훌륭한 시설은 감동이었습니다
221,5,제주신라에서의 좋은 추억이 있었기에 서울 신라기대했는데
221,2,기분 최악이네요
221,5,홈피에서 하려다 여기서 예약한 건데 두고두고 후회되네요
221,15,어반 이용하고 싶었는데 포함
221,9,안 되어 있는 룸이라 1인 10씩 내고서라도 사용할 생각이었어요
221,2,2박이라 체크인 후 가서 내일 아침에 다시와서 입장이 가능하면 종일 사용이 가능한지 물어보니 결제하시면 하루 사용이 가능하다고 답변 받았고 그래서 다 음날 9시에 가서 물어보니 이번에는 말이 다르네요
221,4,지금 들어가면 2시까지밖에 사용 못한다구요
221,2,객실 상황 때문에 입장 못할 수도 있다는 건 알지만 말 바꾸는 게 너무 어이없네요
221,0,1 박 30넘게 예약해봤자 조식 불 포함에 어반 이용 불가 숙박객 조식 할인도 안 됩니다
221,2,신라 공식홈에서 하면 조식 추가 3만원입니다
